Status,Start Date,Product,Style,Batch Number,Turn Count,Original Gravity,Date,Created By,Task,Temperature,Gravity,pH,Yeast Attenuation,ABV,Actual ABV,Taste Aroma Notes,Batch Locations
Completed,01/11/2022,Imperiale Citrouille,Ambrée / Brune,1777,1,16.3000,22/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Nov 22,17.90,0.70,4.34,95.71%,8.45%,0.00,Bulle pas ,
Completed,01/11/2022,Imperiale Citrouille,Ambrée / Brune,1777,1,16.3000,23/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 23,17.90,0.70,4.34,95.71%,8.45%,0.00,Bulle pas 
Drop @2,
Completed,01/11/2022,Imperiale Citrouille,Ambrée / Brune,1777,1,16.3000,28/11/2022 ,Antoine Dechamps,Fermentation Log apres transfer BT,1.10,0.60,4.35,96.93%,8.55%,0.082,,
Completed,01/11/2022,Imperiale Citrouille,Ambrée / Brune,1777,1,16.3000,28/11/2022 ,Antoine Dechamps,Fermentation Log MAF avant transfer,2.10,0.50,4.32,96.93%,8.55%,0.00,,
Completed,02/11/2022,Discipline,Sans Alcool,1778,1,0.0000,,,,,,,,,,,
Completed,02/11/2022,Qui roule,NEIPA,1779,1,12.2000,02/11/2022 ,Brasserie Brasserie,Fermentation Log / Wed Nov 02,20.40,11.80,4.75,3.57%,0.22%,0.00,,
Completed,02/11/2022,Qui roule,NEIPA,1779,1,12.2000,03/11/2022 ,Brasserie Brasserie,Fermentation Log / Thu Nov 03,20.10,9.60,4.27,23.21%,1.43%,0.00,,
Completed,02/11/2022,Qui roule,NEIPA,1779,1,12.2000,10/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 10,20.10,2.70,4.24,84.82%,5.10%,0.00,Pas de bulle,
Completed,02/11/2022,Qui roule,NEIPA,1779,1,12.2000,11/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 11,20.00,2.70,4.24,84.82%,5.10%,0.00,0 bulle ,
Completed,02/11/2022,Qui roule,NEIPA,1779,1,12.2000,14/11/2022 ,Antoine Dechamps,Données finales BT,2.10,2.60,4.43,85.71%,5.15%,0.056,,
Completed,03/11/2022,Discipline,Sans Alcool,1780,1,4.8000,03/11/2022 ,Brasserie Brasserie,Turn 1 / Post boil,0.00,4.80,4.19,0.00%,0.00%,0.00,,
Completed,03/11/2022,Discipline,Sans Alcool,1780,1,4.8000,03/11/2022 ,Brasserie Brasserie,Fermentation Log / Thu Nov 03,19.10,4.90,4.25,0.00%,0.00%,0.00,,
Completed,03/11/2022,Discipline,Sans Alcool,1780,1,4.8000,07/11/2022 ,Antoine Dechamps,Fermentation Log / Mon Nov 07,19.90,4.10,4.11,18.42%,0.42%,0.00,,
Completed,03/11/2022,Discipline,Sans Alcool,1780,1,4.8000,09/11/2022 ,Antoine Dechamps,Fermentation Log / Wed Nov 09,18.70,3.80,4.02,26.32%,0.58%,0.0042,,
Completed,03/11/2022,Discipline,Sans Alcool,1780,1,4.8000,10/11/2022 ,Antoine Dechamps,Fermentation Log / Thu Nov 10,18.60,4.10,0.00,26.32%,0.58%,0.00,,
Completed,03/11/2022,Discipline,Sans Alcool,1780,1,4.8000,11/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 11,18.60,4.10,4.11,18.42%,0.58%,0.00,Pas de bulle,
Completed,03/11/2022,Discipline,Sans Alcool,1780,1,4.8000,14/11/2022 ,Antoine Dechamps,Données finales,6.20,4.20,4.40,18.42%,0.58%,0.0047,,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,04/11/2022 ,Brasserie Brasserie,Turn 1 / Post boil ,0.00,18.40,5.30,0.00%,0.00%,0.00,,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,04/11/2022 ,Brasserie Brasserie,Fermentation Log / Fri Nov 04,19.80,17.60,4.68,4.60%,0.47%,0.00,,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,10/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 10,17.30,2.30,4.11,92.53%,8.84%,0.00,Bulle  ,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,11/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 11,17.50,1.80,4.12,95.40%,9.10%,0.00,Bulle  ,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,14/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Mon Nov 14,18.00,1.30,4.29,98.28%,9.37%,0.00,Bulle pas,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,15/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Nov 15,17.20,0.50,4.17,102.87%,9.77%,0.00,Bulle On/off,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,16/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 16,17.80,0.40,4.20,103.45%,9.83%,0.00,Bulle On/off,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,17/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 17,17.90,0.10,4.21,105.17%,9.97%,0.00,Bulle On/off,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,18/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 18,17.30,0.01,4.18,105.69%,10.02%,0.00,Bulle On/Off,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,21/11/2022 ,Antoine Dechamps,Fermentation Log MAF,2.90,-0.60,4.23,109.20%,10.32%,0.091,Mauvaise courbe pour ABV,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,21/11/2022 ,Antoine Dechamps,Fermentation Log,0.00,-0.30,0.00,109.20%,10.32%,0.00,,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,22/11/2022 ,Antoine Dechamps,Fermentation Log MAF test ABV,2.80,-0.30,0.00,107.47%,10.35%,0.117,,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,22/11/2022 ,Antoine Dechamps,Fermentation Log apres transfer BT,-0.30,-0.30,0.00,107.47%,10.35%,0.00,,
Completed,03/11/2022,Tricycle,NEIPA,1781,1,18.4000,24/11/2022 ,Antoine Dechamps,Données finales,0.00,0.00,0.00,107.47%,10.35%,0.114,,
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,08/11/2022 ,Brasserie Brasserie,Fermentation Log / Tue Nov 08,13.10,11.70,5.20,0.00%,0.00%,0.00,,
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,08/11/2022 ,Brasserie Brasserie,Turn 1 / Post boil,0.00,11.60,5.25,0.00%,0.00%,0.00,,
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,10/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 10,13.10,11.40,4.84,1.72%,0.17%,0.00,Pas de bulle,
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,11/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 11,13.00,10.80,4.65,6.90%,0.50%,0.00,Bulle    ,
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,14/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Mon Nov 14,10.10,5.80,4.45,50.00%,3.20%,0.00,Bulle  
Sponding
14,
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,15/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Nov 15,0.00,4.60,4.46,60.34%,3.83%,0.00,1.6 bar,
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,16/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 16,14.10,3.50,4.45,69.83%,4.40%,0.00,"1,6 bar / Pas de bulle",
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,17/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 17,14.00,3.20,4.50,72.41%,4.56%,0.00,"1,6 bar",
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,18/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 18,14.10,2.90,4.50,75.00%,4.72%,0.00,"1,6 bar",
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,22/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Nov 22,14.10,2.70,4.50,76.72%,4.82%,0.00,"1,6 bar",
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,23/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 23,14.10,2.60,4.55,77.59%,4.87%,0.00,"1,6 bar",
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,24/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 24,14.00,2.60,4.55,77.59%,4.87%,0.00,Drop @ 10,
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,25/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 25,11.00,2.60,4.56,77.59%,4.87%,0.00,"1,6 bar / Pas de bulle",
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,29/11/2022 ,Antoine Dechamps,Fermentation Log avant transfer BT,2.20,2.60,4.64,77.59%,4.87%,0.00,,
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,29/11/2022 ,Antoine Dechamps,Fermentation Log apres transfer BT,1.30,2.60,4.64,77.59%,4.87%,0.048,,
Completed,08/11/2022,Tcheque mon bike,Lager,1782,1,11.6000,02/12/2022 ,Antoine Dechamps,Données finales canette,0.00,2.70,4.68,77.59%,4.87%,0.00,,
Completed,08/11/2022,IPA Test #108 | Citra Galaxy,NEIPA,1783,1,14.2000,08/11/2022 ,Brasserie Brasserie,Fermentation Log / Tue Nov 08,20.70,14.20,5.09,0.00%,0.00%,0.00,,
Completed,08/11/2022,IPA Test #108 | Citra Galaxy,NEIPA,1783,1,14.2000,08/11/2022 ,Brasserie Brasserie,Turn 1 / Post boil ,0.00,14.20,5.13,0.00%,0.00%,0.00,,
Completed,08/11/2022,IPA Test #108 | Citra Galaxy,NEIPA,1783,1,14.2000,10/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 10,29.80,4.50,4.18,73.48%,5.28%,0.00,Glycol était fermé
Bulle  ,
Completed,08/11/2022,IPA Test #108 | Citra Galaxy,NEIPA,1783,1,14.2000,11/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 11,19.80,4.40,4.35,74.24%,5.33%,0.00,Bulle  /-,
Completed,08/11/2022,IPA Test #108 | Citra Galaxy,NEIPA,1783,1,14.2000,14/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Mon Nov 14,20.00,4.00,4.40,77.27%,5.54%,0.00,On off,
Completed,08/11/2022,IPA Test #108 | Citra Galaxy,NEIPA,1783,1,14.2000,15/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Nov 15,19.80,3.60,4.43,80.30%,5.75%,0.00,Pas de bulle,
Completed,08/11/2022,IPA Test #108 | Citra Galaxy,NEIPA,1783,1,14.2000,16/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 16,19.90,3.80,4.44,80.30%,5.75%,0.00,Pas de bulle,
Completed,08/11/2022,IPA Test #108 | Citra Galaxy,NEIPA,1783,1,14.2000,17/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 17,19.80,3.80,4.45,78.79%,5.76%,0.00,Pas de bulle,
Completed,08/11/2022,IPA Test #108 | Citra Galaxy,NEIPA,1783,1,14.2000,18/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 18,19.30,3.80,4.44,78.79%,5.76%,0.00,Pas de bulle,
Completed,08/11/2022,IPA Test #108 | Citra Galaxy,NEIPA,1783,1,14.2000,21/11/2022 ,Antoine Dechamps,Fermentation Log MAF,2.30,3.80,4.52,78.79%,5.76%,0.00,,
Completed,08/11/2022,IPA Test #108 | Citra Galaxy,NEIPA,1783,1,14.2000,21/11/2022 ,Antoine Dechamps,Fermentation Log apres transfer BT3,1.10,3.60,4.57,80.30%,5.87%,0.053,,
Completed,08/11/2022,IPA Test #108 | Citra Galaxy,NEIPA,1783,1,14.2000,22/11/2022 ,Antoine Dechamps,Données finales canette,0.00,3.60,4.54,80.60%,5.87%,0.00,,
Completed,09/11/2022,Bipap,NEIPA,1784,1,18.5000,09/11/2022 ,Brasserie Brasserie,Brassin #1 / Post boil,0.00,18.50,5.24,0.00%,0.00%,0.00,,
Completed,09/11/2022,Bipap,NEIPA,1784,1,18.5000,09/11/2022 ,Brasserie Brasserie,Fermentation Log / Wed Nov 09,23.00,18.30,5.20,1.14%,0.12%,0.00,,
Completed,09/11/2022,Bipap,NEIPA,1784,1,18.5000,10/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 10,20.00,13.30,4.24,29.71%,2.99%,0.00,Bulle   ,
Completed,09/11/2022,Bipap,NEIPA,1784,1,18.5000,11/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 11,19.70,9.20,4.28,53.14%,5.25%,0.00,Bulle   ,
Completed,09/11/2022,Bipap,NEIPA,1784,1,18.5000,14/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Mon Nov 14,19.80,4.80,4.32,78.29%,7.60%,0.00,On off,
Completed,09/11/2022,Bipap,NEIPA,1784,1,18.5000,15/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Nov 15,19.00,4.60,4.35,79.43%,7.70%,0.00,Bulle on/off,
Completed,09/11/2022,Bipap,NEIPA,1784,1,18.5000,16/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 16,19.30,4.30,4.39,81.14%,7.86%,0.00,Bulle on/off,
Completed,09/11/2022,Bipap,NEIPA,1784,1,18.5000,17/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 17,19.70,4.10,4.39,82.29%,7.96%,0.00,Pas de bulle,
Completed,09/11/2022,Bipap,NEIPA,1784,1,18.5000,18/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 18,19.10,4.10,4.36,82.29%,7.96%,0.07,Pas de bulle,
Completed,09/11/2022,Bipap,NEIPA,1784,1,18.5000,21/11/2022 ,Antoine Dechamps,Fermentation Log MAF,2.30,4.00,4.49,82.86%,8.02%,0.07,,
Completed,09/11/2022,Bipap,NEIPA,1784,1,18.5000,22/11/2022 ,Antoine Dechamps,Fermentation Log apres transfer BT,0.30,4.00,4.54,82.86%,8.02%,0.00,,
Completed,09/11/2022,Bipap,NEIPA,1784,1,18.5000,23/11/2022 ,Antoine Dechamps,Fermentation Log canette,0.00,4.00,4.56,82.86%,8.02%,0.00,,
Completed,10/11/2022,Inspiration,India Pale Ale,1785,1,15.0000,10/11/2022 ,Brasserie Brasserie,Fermentation Log / Thu Nov 10,19.50,15.40,5.09,0.00%,0.00%,0.00,,
Completed,10/11/2022,Inspiration,India Pale Ale,1785,1,15.0000,10/11/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post Boil,0.00,15.00,5.19,0.00%,0.00%,0.00,,
Completed,10/11/2022,Inspiration,India Pale Ale,1785,1,15.0000,11/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 11,19.80,13.10,4.50,13.57%,1.30%,0.00,Bulle   ,
Completed,10/11/2022,Inspiration,India Pale Ale,1785,1,15.0000,14/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Mon Nov 14,19.90,3.40,4.08,82.86%,6.54%,0.00,Bulle ,
Completed,10/11/2022,Inspiration,India Pale Ale,1785,1,15.0000,15/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Nov 15,19.70,3.30,4.12,83.57%,6.59%,0.00,Pas de bulle,
Completed,10/11/2022,Inspiration,India Pale Ale,1785,1,15.0000,16/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 16,20.00,3.20,4.15,84.29%,6.64%,0.00,Bulle On/off,
Completed,10/11/2022,Inspiration,India Pale Ale,1785,1,15.0000,17/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 17,20.00,3.00,4.15,85.71%,6.75%,0.00,Bulle On/off,
Completed,10/11/2022,Inspiration,India Pale Ale,1785,1,15.0000,18/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 18,19.50,3.20,4.15,85.71%,6.75%,0.00,Pas de bulle,
Completed,10/11/2022,Inspiration,India Pale Ale,1785,1,15.0000,23/11/2022 ,Antoine Dechamps,Fermentation Log après transfer,1.10,3.20,4.38,85.00%,6.81%,0.00,,
Completed,10/11/2022,Inspiration,India Pale Ale,1785,1,15.0000,23/11/2022 ,Antoine Dechamps,Fermentation Log MAF avant transfer,2.10,3.10,4.34,85.00%,6.81%,0.00,,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,12/11/2022 ,Brasserie Brasserie,Turn 1 / Post boil ,0.00,11.80,5.36,0.00%,0.00%,0.00,,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,12/11/2022 ,Brasserie Brasserie,Fermentation Log / Sat Nov 12,19.50,11.90,5.26,0.00%,0.00%,0.00,,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,14/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Mon Nov 14,20.00,7.20,4.33,38.98%,2.57%,0.00,Bulle   ,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,15/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Nov 15,20.10,3.60,4.16,69.49%,4.47%,0.00,Bulle on/off,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,16/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 16,20.00,2.50,4.22,78.81%,5.04%,0.00,Pas de bulle,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,17/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 17,0.00,3.50,4.23,78.81%,5.04%,0.00,Glycol off / Pas de bulle,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,18/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 18,19.80,3.50,4.21,70.34%,5.07%,0.00,Pas de bulle / Glycol off,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,21/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Mon Nov 21,19.70,3.40,4.27,71.19%,5.12%,0.00,Glycol off
Bulle pas ,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,22/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Nov 22,19.60,3.40,4.36,71.19%,5.12%,0.00,Bulle pas ,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,23/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 23,19.40,3.30,4.33,72.03%,5.17%,0.00,Bulle pas,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,24/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 23 / Thu Nov 24,19.50,3.30,4.33,72.03%,5.17%,0.00,Bulle pas,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,25/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 23 / Fri Nov 25,19.20,3.30,4.36,72.03%,5.17%,0.00,Pas de bulle,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,28/11/2022 ,Antoine Dechamps,Fermentation Log,2.60,3.30,4.40,72.03%,5.17%,0.00,,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,30/11/2022 ,Antoine Dechamps,Fermentation Log,2.10,3.10,4.42,73.73%,5.28%,0.00,,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,02/12/2022 ,Antoine Dechamps,Fermentation Log apres transfer,1.10,3.30,4.40,73.73%,5.28%,0.045,,
Completed,12/11/2022,Raison merveilleuse | 15e Anniversaire,Belge,1786,1,11.8000,05/12/2022 ,Antoine Dechamps,Fermentation Log,0.00,3.30,4.38,74.81%,5.29%,0.00,,
Completed,16/11/2022,Presta,NEIPA,1787,1,15.7000,16/11/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post Boil,0.00,15.70,5.27,0.00%,0.00%,0.00,,
Completed,16/11/2022,Presta,NEIPA,1787,1,15.7000,16/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 16,21.80,15.50,5.03,1.27%,0.10%,0.00,,
Completed,16/11/2022,Presta,NEIPA,1787,1,15.7000,17/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 17,23.00,10.10,4.27,35.67%,3.13%,0.00,Bulle   ,
Completed,16/11/2022,Presta,NEIPA,1787,1,15.7000,18/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 18,20.00,6.90,4.29,56.05%,4.86%,0.00,Bulle  ,
Completed,16/11/2022,Presta,NEIPA,1787,1,15.7000,21/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Mon Nov 21,20.10,4.40,4.38,71.97%,6.18%,0.00,bulle on/off,
Completed,16/11/2022,Presta,NEIPA,1787,1,15.7000,24/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 24,20.00,4.00,4.39,74.52%,6.39%,0.00,Bulle pas ,
Completed,16/11/2022,Presta,NEIPA,1787,1,15.7000,25/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 25,19.70,3.60,4.40,77.07%,6.60%,0.00,Bulle On/Off,
Completed,16/11/2022,Presta,NEIPA,1787,1,15.7000,28/11/2022 ,Antoine Dechamps,fermentation log apres transfer BT,1.30,3.90,4.58,77.07%,6.60%,0.069,,
Completed,16/11/2022,Presta,NEIPA,1787,1,15.7000,28/11/2022 ,Antoine Dechamps,Fermentation Log MAF avant transfer,2.10,3.80,4.55,77.07%,6.60%,0.00,,
Completed,16/11/2022,Presta,NEIPA,1787,1,15.7000,30/11/2022 ,Antoine Dechamps,Fermentation Log canette,0.00,4.00,4.60,77.07%,6.60%,0.00,,
Completed,17/11/2022,Discipline,Sans Alcool,1788,1,5.1000,17/11/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post boil,0.00,5.10,4.13,0.00%,0.00%,0.00,,
Completed,17/11/2022,Discipline,Sans Alcool,1788,1,5.1000,21/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Mon Nov 21,0.00,4.50,4.14,11.76%,0.31%,0.00,Bulle pas ,
Completed,17/11/2022,Discipline,Sans Alcool,1788,1,5.1000,23/11/2022 ,Antoine Dechamps,Fermentation Log / Wed Nov 23,18.80,4.60,4.10,11.76%,0.31%,0.0045,bulle on/off,
Completed,17/11/2022,Discipline,Sans Alcool,1788,1,5.1000,25/11/2022 ,Antoine Dechamps,Fermentation Log / Fri Nov 25,18.80,4.40,4.08,13.73%,0.42%,0.0045,Bulles on/off,
Completed,17/11/2022,Discipline,Sans Alcool,1788,1,5.1000,28/11/2022 ,Antoine Dechamps,Données finales,18.80,4.50,4.08,13.73%,0.42%,0.00,,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,18/11/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post boil,0.00,15.80,0.00,0.00%,0.00%,0.00,,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,18/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 18,0.00,15.80,0.00,0.00%,0.00%,0.00,,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,21/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Mon Nov 21,18.10,8.50,4.17,46.20%,4.07%,0.00,Bulle   ,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,22/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Nov 22,19.80,6.40,4.14,59.49%,5.20%,0.00,Bulle   ,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,23/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 23,20.00,4.60,4.12,70.89%,6.14%,0.00,Bulle   ,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,24/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Nov 24,20.10,3.30,4.30,79.11%,6.83%,0.00,Bulle     ,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,25/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Nov 25,19.90,2.80,4.15,82.28%,7.09%,0.00,Bulle  ,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,28/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Mon Nov 28,19.90,2.20,4.24,86.08%,7.39%,0.00,Bulle  
Glycol off,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,29/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Nov 29,19.90,2.20,4.22,86.08%,7.39%,0.00,Glycol off on,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,30/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 30,20.10,2.10,4.39,86.71%,7.44%,0.00,Bulle on off,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,01/12/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Dec 01,20.00,2.30,4.22,86.71%,7.44%,0.00,Bulle pas,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,02/12/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Dec 02,20.00,2.10,4.23,86.71%,7.55%,0.00,Glycol @2*,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,06/12/2022 ,Antoine Dechamps,Fermentation Log avant transfer,2.00,2.20,4.26,86.71%,7.55%,0.00,,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,09/12/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Dec 09,2.10,2.10,4.24,86.71%,7.55%,0.00,,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,09/12/2022 ,Antoine Dechamps,Fermentation Log après transfer,0.00,2.20,4.31,86.08%,7.56%,0.074,,
Completed,18/11/2022,Trip d'Automne,Belge,1789,1,15.8000,13/12/2022 ,Antoine Dechamps,Fermentation Log canette,0.00,2.20,4.26,86.08%,7.56%,0.00,,
Completed,22/11/2022,Notre Folie,NEIPA,1790,1,14.8000,22/11/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post boil,21.20,14.80,5.30,0.00%,0.00%,0.00,,
Completed,22/11/2022,Notre Folie,NEIPA,1790,1,14.8000,22/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Nov 22,21.20,14.70,5.03,0.68%,0.05%,0.00,,
Completed,22/11/2022,Notre Folie,NEIPA,1790,1,14.8000,23/11/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Nov 23,20.10,10.50,4.31,29.05%,2.40%,0.00,Bulle   

Drop @ 23 @ 6h30,
